               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 721,            0.034565,            0.023585,                   0,              0.7836,             0.72872,              0.7477,             0.25494,             0.02923,             0.01392,                   0,            0.002872,            0.002872,            0.002872
                 722,            0.031627,            0.022416,                   0,              0.7836,             0.72872,              0.7477,             0.25494,             0.02923,            0.013926,                   0,           0.0028621,           0.0028621,           0.0028621
                 723,            0.030486,             0.02337,                   0,              0.7612,             0.72961,             0.73697,             0.24801,            0.029421,            0.014012,                   0,           0.0028522,           0.0028522,           0.0028522
                 724,              0.0327,             0.01399,                   0,              0.7612,             0.72961,             0.73697,             0.24801,            0.029421,            0.014018,                   0,           0.0028423,           0.0028423,           0.0028423
                 725,            0.029363,            0.022821,                   0,             0.78505,             0.73176,             0.75502,             0.26682,            0.029007,            0.014025,                   0,           0.0028324,           0.0028324,           0.0028324
                 726,            0.033943,            0.022363,                   0,             0.78505,             0.73176,             0.75502,             0.26682,            0.029007,             0.01403,                   0,           0.0028225,           0.0028225,           0.0028225
                 727,            0.030439,            0.019026,                   0,             0.77971,             0.72486,             0.74105,             0.25066,            0.029383,            0.014058,                   0,           0.0028126,           0.0028126,           0.0028126
                 728,            0.036138,            0.015295,                   0,             0.77971,             0.72486,             0.74105,             0.25066,            0.029383,            0.014073,                   0,           0.0028027,           0.0028027,           0.0028027
                 729,            0.036837,            0.017249,                   0,             0.77909,             0.69326,             0.71908,             0.21473,            0.029934,            0.014087,                   0,           0.0027928,           0.0027928,           0.0027928
                 730,            0.033487,              0.0133,                   0,             0.77909,             0.69326,             0.71908,             0.21473,            0.029934,            0.014091,                   0,           0.0027829,           0.0027829,           0.0027829
                 731,            0.034078,             0.01791,                   0,             0.77816,             0.73138,             0.73904,             0.24289,             0.02939,            0.014032,                   0,            0.002773,            0.002773,            0.002773
                 732,             0.03223,            0.011487,                   0,             0.77816,             0.73138,             0.73904,             0.24289,             0.02939,            0.014036,                   0,           0.0027631,           0.0027631,           0.0027631
                 733,            0.032589,            0.021047,                   0,             0.81063,              0.7172,             0.74318,             0.26215,            0.028976,            0.013873,                   0,           0.0027532,           0.0027532,           0.0027532
                 734,            0.034156,            0.015242,                   0,             0.81063,              0.7172,             0.74318,             0.26215,            0.028976,            0.013879,                   0,           0.0027433,           0.0027433,           0.0027433
                 735,            0.036322,            0.013632,                   0,             0.79759,             0.74468,             0.75567,             0.26747,            0.028906,            0.013864,                   0,           0.0027334,           0.0027334,           0.0027334
                 736,            0.035975,            0.020595,                   0,             0.79759,             0.74468,             0.75567,             0.26747,            0.028906,            0.013865,                   0,           0.0027235,           0.0027235,           0.0027235
                 737,            0.032454,            0.021164,                   0,             0.81343,             0.72872,             0.75771,              0.2682,            0.028887,            0.013833,                   0,           0.0027136,           0.0027136,           0.0027136
                 738,              0.0326,            0.016754,                   0,             0.81343,             0.72872,             0.75771,              0.2682,            0.028887,            0.013829,                   0,           0.0027037,           0.0027037,           0.0027037
                 739,            0.031069,            0.017442,                   0,             0.79172,             0.73493,             0.75442,             0.26127,            0.028992,            0.013858,                   0,           0.0026938,           0.0026938,           0.0026938
                 740,            0.029982,            0.021274,                   0,             0.79172,             0.73493,             0.75442,             0.26127,            0.028992,             0.01385,                   0,           0.0026839,           0.0026839,           0.0026839
                 741,            0.036594,             0.01819,                   0,             0.78873,              0.7367,             0.75604,             0.24833,            0.029262,            0.013836,                   0,            0.002674,            0.002674,            0.002674
                 742,            0.035292,            0.014139,                   0,             0.78873,              0.7367,             0.75604,             0.24833,            0.029262,            0.013825,                   0,           0.0026641,           0.0026641,           0.0026641
                 743,            0.035548,            0.015811,                   0,             0.80904,             0.72865,             0.75738,             0.26168,            0.029018,            0.013779,                   0,           0.0026542,           0.0026542,           0.0026542
                 744,             0.03204,             0.01824,                   0,             0.80904,             0.72865,             0.75738,             0.26168,            0.029018,             0.01378,                   0,           0.0026443,           0.0026443,           0.0026443
                 745,            0.033498,            0.023355,                   0,             0.80894,             0.72961,             0.76142,             0.27023,            0.028918,            0.013749,                   0,           0.0026344,           0.0026344,           0.0026344
                 746,            0.034928,            0.014699,                   0,             0.80894,             0.72961,             0.76142,             0.27023,            0.028918,            0.013745,                   0,           0.0026245,           0.0026245,           0.0026245
                 747,            0.031073,            0.016803,                   0,             0.80854,             0.73752,             0.76009,              0.2764,            0.028803,            0.013688,                   0,           0.0026146,           0.0026146,           0.0026146
                 748,             0.03266,            0.020272,                   0,             0.80854,             0.73752,             0.76009,              0.2764,            0.028803,            0.013673,                   0,           0.0026047,           0.0026047,           0.0026047
                 749,            0.034213,              0.0174,                   0,             0.79009,             0.71188,             0.73694,             0.23969,            0.029455,            0.013771,                   0,           0.0025948,           0.0025948,           0.0025948
                 750,            0.031367,            0.015792,                   0,             0.79009,             0.71188,             0.73694,             0.23969,            0.029455,            0.013751,                   0,           0.0025849,           0.0025849,           0.0025849
                 751,            0.036558,            0.017374,                   0,             0.76954,             0.69564,             0.71173,             0.20503,             0.03004,             0.01384,                   0,            0.002575,            0.002575,            0.002575
                 752,            0.037521,            0.015433,                   0,             0.76954,             0.69564,             0.71173,             0.20503,             0.03004,            0.013841,                   0,           0.0025651,           0.0025651,           0.0025651
                 753,             0.03236,            0.022003,                   0,             0.81942,             0.73215,             0.76112,             0.27502,            0.028797,            0.013748,                   0,           0.0025552,           0.0025552,           0.0025552
                 754,            0.036534,            0.012901,                   0,             0.81942,             0.73215,             0.76112,             0.27502,            0.028797,            0.013752,                   0,           0.0025453,           0.0025453,           0.0025453
                 755,             0.03228,            0.020014,                   0,             0.81853,             0.72784,             0.75233,             0.26949,            0.028777,            0.013682,                   0,           0.0025354,           0.0025354,           0.0025354
                 756,            0.029084,            0.019805,                   0,             0.81853,             0.72784,             0.75233,             0.26949,            0.028777,            0.013682,                   0,           0.0025255,           0.0025255,           0.0025255
                 757,            0.031111,            0.018054,                   0,             0.84285,             0.70922,             0.74731,             0.25877,            0.028957,            0.013652,                   0,           0.0025156,           0.0025156,           0.0025156
                 758,            0.030475,            0.020345,                   0,             0.84285,             0.70922,             0.74731,             0.25877,            0.028957,            0.013652,                   0,           0.0025057,           0.0025057,           0.0025057
                 759,            0.030003,             0.02516,                   0,             0.83909,             0.72606,             0.76473,             0.26516,            0.028901,            0.013675,                   0,           0.0024958,           0.0024958,           0.0024958
                 760,            0.029557,            0.022925,                   0,             0.83909,             0.72606,             0.76473,             0.26516,            0.028901,            0.013674,                   0,           0.0024859,           0.0024859,           0.0024859
                 761,            0.026574,            0.023465,                   0,             0.83482,              0.7305,              0.7635,             0.25766,            0.028967,            0.013717,                   0,            0.002476,            0.002476,            0.002476
                 762,            0.033454,            0.016181,                   0,             0.83482,              0.7305,              0.7635,             0.25766,            0.028967,            0.013722,                   0,           0.0024661,           0.0024661,           0.0024661
                 763,            0.034922,            0.017385,                   0,             0.84692,             0.73138,             0.77569,             0.28345,            0.028525,             0.01373,                   0,           0.0024562,           0.0024562,           0.0024562
                 764,            0.032287,            0.017818,                   0,             0.84692,             0.73138,             0.77569,             0.28345,            0.028525,            0.013736,                   0,           0.0024463,           0.0024463,           0.0024463
                 765,            0.034707,            0.017842,                   0,              0.8348,             0.74812,             0.77716,              0.2861,            0.028532,            0.013765,                   0,           0.0024364,           0.0024364,           0.0024364
                 766,            0.030023,             0.01914,                   0,              0.8348,             0.74812,             0.77716,              0.2861,            0.028532,            0.013763,                   0,           0.0024265,           0.0024265,           0.0024265
                 767,            0.035377,            0.017022,                   0,             0.83823,             0.72119,               0.771,             0.25429,            0.029047,            0.013834,                   0,           0.0024166,           0.0024166,           0.0024166
                 768,            0.032159,            0.017551,                   0,             0.83823,             0.72119,               0.771,             0.25429,            0.029047,            0.013837,                   0,           0.0024067,           0.0024067,           0.0024067
                 769,            0.030436,            0.020099,                   0,             0.84284,             0.73227,             0.77713,             0.27526,            0.028678,            0.013887,                   0,           0.0023968,           0.0023968,           0.0023968
                 770,            0.038838,            0.016379,                   0,             0.84284,             0.73227,             0.77713,             0.27526,            0.028678,            0.013889,                   0,           0.0023869,           0.0023869,           0.0023869
                 771,            0.030693,            0.017885,                   0,             0.84248,             0.73582,             0.77784,             0.28499,            0.028554,            0.013925,                   0,            0.002377,            0.002377,            0.002377
                 772,            0.033181,            0.016731,                   0,             0.84248,             0.73582,             0.77784,             0.28499,            0.028554,            0.013934,                   0,           0.0023671,           0.0023671,           0.0023671
                 773,            0.030521,             0.01568,                   0,             0.85564,             0.72515,             0.77584,             0.28094,            0.028566,             0.01396,                   0,           0.0023572,           0.0023572,           0.0023572
                 774,            0.035525,            0.017274,                   0,             0.85564,             0.72515,             0.77584,             0.28094,            0.028566,             0.01396,                   0,           0.0023473,           0.0023473,           0.0023473
                 775,            0.031152,             0.01527,                   0,             0.83736,              0.7257,             0.76792,             0.25717,            0.029002,            0.013958,                   0,           0.0023374,           0.0023374,           0.0023374
                 776,            0.034029,             0.01964,                   0,             0.83736,              0.7257,             0.76792,             0.25717,            0.029002,            0.013972,                   0,           0.0023275,           0.0023275,           0.0023275
                 777,            0.032903,            0.020379,                   0,             0.82961,             0.72517,             0.76529,              0.2507,            0.029109,            0.013904,                   0,           0.0023176,           0.0023176,           0.0023176
                 778,            0.033622,            0.014425,                   0,             0.82961,             0.72517,             0.76529,              0.2507,            0.029109,            0.013908,                   0,           0.0023077,           0.0023077,           0.0023077
                 779,            0.036459,            0.011999,                   0,             0.83381,             0.72518,             0.77008,             0.26016,            0.028938,            0.013893,                   0,           0.0022978,           0.0022978,           0.0022978
                 780,            0.033798,             0.01627,                   0,             0.83381,             0.72518,             0.77008,             0.26016,            0.028938,            0.013897,                   0,           0.0022879,           0.0022879,           0.0022879
                 781,            0.033946,            0.017756,                   0,              0.8334,              0.7273,             0.77359,             0.25806,            0.028962,            0.013887,                   0,            0.002278,            0.002278,            0.002278
                 782,            0.029639,            0.017418,                   0,              0.8334,              0.7273,             0.77359,             0.25806,            0.028962,            0.013886,                   0,           0.0022681,           0.0022681,           0.0022681
                 783,            0.032768,            0.019248,                   0,             0.84012,             0.73138,             0.77802,             0.28312,            0.028567,            0.013848,                   0,           0.0022582,           0.0022582,           0.0022582
                 784,            0.035021,            0.013458,                   0,             0.84012,             0.73138,             0.77802,             0.28312,            0.028567,            0.013844,                   0,           0.0022483,           0.0022483,           0.0022483
                 785,            0.035178,            0.017143,                   0,             0.81888,             0.73759,             0.77343,             0.28211,            0.028603,            0.013887,                   0,           0.0022384,           0.0022384,           0.0022384
                 786,            0.029945,            0.015977,                   0,             0.81888,             0.73759,             0.77343,             0.28211,            0.028603,            0.013875,                   0,           0.0022285,           0.0022285,           0.0022285
                 787,            0.028683,             0.02341,                   0,             0.82689,             0.71142,             0.75568,             0.27154,            0.028759,            0.013918,                   0,           0.0022186,           0.0022186,           0.0022186
                 788,            0.030694,            0.017084,                   0,             0.82689,             0.71142,             0.75568,             0.27154,            0.028759,            0.013925,                   0,           0.0022087,           0.0022087,           0.0022087
                 789,            0.033136,            0.013826,                   0,             0.81467,             0.68262,             0.73093,             0.24044,            0.029294,            0.014038,                   0,           0.0021988,           0.0021988,           0.0021988
                 790,            0.033043,            0.017071,                   0,             0.81467,             0.68262,             0.73093,             0.24044,            0.029294,            0.014037,                   0,           0.0021889,           0.0021889,           0.0021889
                 791,            0.028668,            0.020369,                   0,             0.80913,             0.70276,             0.73927,             0.25241,            0.029095,            0.013984,                   0,            0.002179,            0.002179,            0.002179
                 792,            0.033712,              0.0162,                   0,             0.80913,             0.70276,             0.73927,             0.25241,            0.029095,            0.013986,                   0,           0.0021691,           0.0021691,           0.0021691
                 793,            0.036607,            0.014499,                   0,             0.80158,             0.70656,             0.73716,             0.24665,            0.029205,            0.013964,                   0,           0.0021592,           0.0021592,           0.0021592
                 794,            0.036469,            0.013646,                   0,             0.80158,             0.70656,             0.73716,             0.24665,            0.029205,            0.013965,                   0,           0.0021493,           0.0021493,           0.0021493
                 795,            0.032885,            0.018918,                   0,             0.80956,             0.68589,              0.7265,             0.23629,            0.029384,            0.013947,                   0,           0.0021394,           0.0021394,           0.0021394
                 796,            0.034273,             0.01568,                   0,             0.80956,             0.68589,              0.7265,             0.23629,            0.029384,            0.013945,                   0,           0.0021295,           0.0021295,           0.0021295
                 797,            0.031187,            0.021774,                   0,             0.84598,             0.71277,             0.77312,             0.26719,            0.028887,            0.013837,                   0,           0.0021196,           0.0021196,           0.0021196
                 798,            0.034433,            0.016724,                   0,             0.84598,             0.71277,             0.77312,             0.26719,            0.028887,            0.013852,                   0,           0.0021097,           0.0021097,           0.0021097
                 799,            0.032952,            0.016484,                   0,              0.8365,             0.71897,             0.77185,             0.27853,            0.028658,            0.013811,                   0,           0.0020998,           0.0020998,           0.0020998
                 800,            0.029776,            0.019382,                   0,              0.8365,             0.71897,             0.77185,             0.27853,            0.028658,            0.013817,                   0,           0.0020899,           0.0020899,           0.0020899
                 801,            0.031324,            0.020613,                   0,             0.83013,             0.72783,             0.77373,             0.27557,            0.028708,            0.013791,                   0,             0.00208,             0.00208,             0.00208
                 802,            0.030101,            0.018634,                   0,             0.83013,             0.72783,             0.77373,             0.27557,            0.028708,            0.013783,                   0,           0.0020701,           0.0020701,           0.0020701
                 803,            0.033456,            0.016275,                   0,             0.86021,             0.71011,             0.77147,              0.2576,            0.029008,            0.013847,                   0,           0.0020602,           0.0020602,           0.0020602
                 804,            0.034083,            0.014509,                   0,             0.86021,             0.71011,             0.77147,              0.2576,            0.029008,            0.013837,                   0,           0.0020503,           0.0020503,           0.0020503
                 805,            0.036234,            0.013218,                   0,             0.83797,             0.69592,             0.74552,             0.22323,            0.029638,            0.013906,                   0,           0.0020404,           0.0020404,           0.0020404
                 806,            0.033446,            0.016298,                   0,             0.83797,             0.69592,             0.74552,             0.22323,            0.029638,            0.013899,                   0,           0.0020305,           0.0020305,           0.0020305
                 807,            0.035485,            0.019712,                   0,             0.84538,             0.69798,             0.75249,             0.23336,            0.029451,            0.013902,                   0,           0.0020206,           0.0020206,           0.0020206
                 808,             0.03183,            0.020442,                   0,             0.84538,             0.69798,             0.75249,             0.23336,            0.029451,            0.013909,                   0,           0.0020107,           0.0020107,           0.0020107
                 809,            0.034476,            0.015777,                   0,             0.86568,             0.70276,             0.76706,             0.26027,            0.028952,            0.013851,                   0,           0.0020008,           0.0020008,           0.0020008
                 810,            0.030793,            0.017283,                   0,             0.86568,             0.70276,             0.76706,             0.26027,            0.028952,            0.013842,                   0,           0.0019909,           0.0019909,           0.0019909
                 811,            0.040332,            0.014577,                   0,             0.82564,             0.71783,              0.7576,             0.24851,            0.029093,            0.013868,                   0,            0.001981,            0.001981,            0.001981
                 812,            0.028955,            0.019722,                   0,             0.82564,             0.71783,              0.7576,             0.24851,            0.029093,            0.013877,                   0,           0.0019711,           0.0019711,           0.0019711
                 813,            0.029642,            0.016767,                   0,             0.85667,              0.7259,             0.77396,             0.28708,             0.02847,            0.013774,                   0,           0.0019612,           0.0019612,           0.0019612
                 814,            0.030945,            0.013145,                   0,             0.85667,              0.7259,             0.77396,             0.28708,             0.02847,            0.013774,                   0,           0.0019513,           0.0019513,           0.0019513
                 815,            0.030124,            0.018663,                   0,              0.8672,              0.7294,              0.7819,              0.2791,            0.028583,            0.013762,                   0,           0.0019414,           0.0019414,           0.0019414
                 816,            0.034762,            0.018087,                   0,              0.8672,              0.7294,              0.7819,              0.2791,            0.028583,            0.013761,                   0,           0.0019315,           0.0019315,           0.0019315
                 817,             0.02954,            0.024096,                   0,             0.85834,             0.71981,             0.77115,             0.26757,            0.028702,            0.013788,                   0,           0.0019216,           0.0019216,           0.0019216
                 818,            0.032143,            0.017917,                   0,             0.85834,             0.71981,             0.77115,             0.26757,            0.028702,            0.013792,                   0,           0.0019117,           0.0019117,           0.0019117
                 819,            0.034883,            0.018177,                   0,             0.84206,             0.71543,             0.75867,             0.26546,            0.028734,            0.013824,                   0,           0.0019018,           0.0019018,           0.0019018
                 820,            0.033846,             0.01494,                   0,             0.84206,             0.71543,             0.75867,             0.26546,            0.028734,            0.013837,                   0,           0.0018919,           0.0018919,           0.0018919
                 821,            0.035962,            0.021483,                   0,             0.83705,             0.71952,             0.76868,             0.25295,            0.029021,            0.013932,                   0,            0.001882,            0.001882,            0.001882
                 822,             0.03596,            0.011582,                   0,             0.83705,             0.71952,             0.76868,             0.25295,            0.029021,             0.01393,                   0,           0.0018721,           0.0018721,           0.0018721
                 823,            0.033267,            0.015518,                   0,             0.84558,             0.72333,             0.77906,             0.27334,            0.028644,            0.013858,                   0,           0.0018622,           0.0018622,           0.0018622
                 824,            0.036804,            0.013267,                   0,             0.84558,             0.72333,             0.77906,             0.27334,            0.028644,            0.013865,                   0,           0.0018523,           0.0018523,           0.0018523
                 825,            0.032603,            0.022947,                   0,             0.85737,              0.7367,             0.78272,             0.28816,            0.028404,            0.013768,                   0,           0.0018424,           0.0018424,           0.0018424
                 826,            0.029825,            0.018429,                   0,             0.85737,              0.7367,             0.78272,             0.28816,            0.028404,            0.013771,                   0,           0.0018325,           0.0018325,           0.0018325
                 827,            0.034586,            0.017226,                   0,             0.86652,             0.73848,             0.79086,             0.29451,            0.028318,            0.013732,                   0,           0.0018226,           0.0018226,           0.0018226
                 828,              0.0369,            0.018972,                   0,             0.86652,             0.73848,             0.79086,             0.29451,            0.028318,            0.013728,                   0,           0.0018127,           0.0018127,           0.0018127
                 829,            0.034108,            0.016672,                   0,             0.84234,              0.7367,             0.78031,             0.28106,            0.028609,            0.013716,                   0,           0.0018028,           0.0018028,           0.0018028
                 830,            0.030393,            0.015473,                   0,             0.84234,              0.7367,             0.78031,             0.28106,            0.028609,            0.013716,                   0,           0.0017929,           0.0017929,           0.0017929
                 831,            0.029837,            0.015159,                   0,             0.84253,              0.7367,             0.77385,             0.28152,            0.028557,            0.013732,                   0,            0.001783,            0.001783,            0.001783
                 832,            0.034682,            0.017535,                   0,             0.84253,              0.7367,             0.77385,             0.28152,            0.028557,            0.013739,                   0,           0.0017731,           0.0017731,           0.0017731
                 833,            0.033617,            0.018828,                   0,              0.8455,             0.72775,             0.76818,             0.27438,            0.028724,            0.013742,                   0,           0.0017632,           0.0017632,           0.0017632
                 834,            0.029607,            0.019555,                   0,              0.8455,             0.72775,             0.76818,             0.27438,            0.028724,            0.013748,                   0,           0.0017533,           0.0017533,           0.0017533
                 835,             0.03286,            0.021572,                   0,             0.83962,              0.7305,             0.77174,             0.26746,            0.028887,            0.013793,                   0,           0.0017434,           0.0017434,           0.0017434
                 836,            0.031349,            0.014748,                   0,             0.83962,              0.7305,             0.77174,             0.26746,            0.028887,            0.013803,                   0,           0.0017335,           0.0017335,           0.0017335
                 837,            0.035133,            0.023364,                   0,             0.83324,             0.73227,             0.77276,             0.26913,            0.028809,            0.013841,                   0,           0.0017236,           0.0017236,           0.0017236
                 838,            0.028932,             0.02335,                   0,             0.83324,             0.73227,             0.77276,             0.26913,            0.028809,            0.013828,                   0,           0.0017137,           0.0017137,           0.0017137
                 839,            0.033964,            0.018322,                   0,             0.83832,             0.72784,             0.77866,             0.28135,            0.028595,            0.013854,                   0,           0.0017038,           0.0017038,           0.0017038
                 840,            0.034516,            0.015182,                   0,             0.83832,             0.72784,             0.77866,             0.28135,            0.028595,            0.013848,                   0,           0.0016939,           0.0016939,           0.0016939
                 841,            0.034048,            0.018927,                   0,             0.82568,             0.73903,             0.78376,             0.28541,            0.028534,            0.013871,                   0,            0.001684,            0.001684,            0.001684
                 842,            0.031022,            0.019658,                   0,             0.82568,             0.73903,             0.78376,             0.28541,            0.028534,            0.013853,                   0,           0.0016741,           0.0016741,           0.0016741
                 843,            0.034929,            0.016074,                   0,             0.77564,             0.77128,             0.77585,             0.27915,             0.02866,            0.013911,                   0,           0.0016642,           0.0016642,           0.0016642
                 844,            0.032617,            0.016042,                   0,             0.77564,             0.77128,             0.77585,             0.27915,             0.02866,            0.013893,                   0,           0.0016543,           0.0016543,           0.0016543
                 845,            0.031592,            0.019812,                   0,             0.80444,             0.73316,             0.75948,             0.27751,            0.028705,             0.01391,                   0,           0.0016444,           0.0016444,           0.0016444
                 846,            0.025602,            0.020486,                   0,             0.80444,             0.73316,             0.75948,             0.27751,            0.028705,            0.013903,                   0,           0.0016345,           0.0016345,           0.0016345
                 847,            0.031256,            0.016814,                   0,             0.80006,             0.74557,             0.76349,              0.2869,            0.028591,            0.013923,                   0,           0.0016246,           0.0016246,           0.0016246
                 848,            0.033977,            0.019934,                   0,             0.80006,             0.74557,             0.76349,              0.2869,            0.028591,            0.013921,                   0,           0.0016147,           0.0016147,           0.0016147
                 849,            0.033486,            0.018708,                   0,             0.80838,             0.75172,             0.76712,             0.28764,            0.028627,            0.013921,                   0,           0.0016048,           0.0016048,           0.0016048
                 850,            0.031126,            0.017396,                   0,             0.80838,             0.75172,             0.76712,             0.28764,            0.028627,            0.013929,                   0,           0.0015949,           0.0015949,           0.0015949
                 851,             0.03531,            0.012066,                   0,             0.80017,             0.75256,             0.77133,             0.28039,            0.028691,            0.013958,                   0,            0.001585,            0.001585,            0.001585
                 852,            0.029719,            0.020683,                   0,             0.80017,             0.75256,             0.77133,             0.28039,            0.028691,            0.013971,                   0,           0.0015751,           0.0015751,           0.0015751
                 853,            0.034373,            0.015943,                   0,              0.7845,             0.75194,             0.76421,             0.26767,             0.02888,            0.013975,                   0,           0.0015652,           0.0015652,           0.0015652
                 854,            0.033443,            0.021993,                   0,              0.7845,             0.75194,             0.76421,             0.26767,             0.02888,             0.01399,                   0,           0.0015553,           0.0015553,           0.0015553
                 855,            0.030609,            0.023375,                   0,             0.79845,             0.74557,             0.76736,              0.2692,            0.028829,             0.01394,                   0,           0.0015454,           0.0015454,           0.0015454
                 856,            0.032447,            0.016777,                   0,             0.79845,             0.74557,             0.76736,              0.2692,            0.028829,             0.01393,                   0,           0.0015355,           0.0015355,           0.0015355
                 857,            0.033457,            0.016925,                   0,             0.81735,             0.72993,              0.7632,             0.26187,            0.028892,            0.013952,                   0,           0.0015256,           0.0015256,           0.0015256
                 858,            0.031876,            0.024364,                   0,             0.81735,             0.72993,              0.7632,             0.26187,            0.028892,            0.013944,                   0,           0.0015157,           0.0015157,           0.0015157
                 859,            0.032084,            0.017605,                   0,             0.82259,             0.73316,              0.7682,             0.27097,            0.028757,            0.013904,                   0,           0.0015058,           0.0015058,           0.0015058
                 860,             0.03086,            0.017335,                   0,             0.82259,             0.73316,              0.7682,             0.27097,            0.028757,            0.013914,                   0,           0.0014959,           0.0014959,           0.0014959
                 861,            0.033705,            0.016058,                   0,             0.83217,             0.73582,             0.78242,             0.28229,            0.028575,            0.013912,                   0,            0.001486,            0.001486,            0.001486
                 862,            0.033387,            0.018636,                   0,             0.83217,             0.73582,             0.78242,             0.28229,            0.028575,            0.013903,                   0,           0.0014761,           0.0014761,           0.0014761
                 863,             0.03243,             0.01931,                   0,             0.83569,             0.74025,             0.78997,             0.29084,             0.02845,            0.013859,                   0,           0.0014662,           0.0014662,           0.0014662
                 864,            0.032196,            0.017647,                   0,             0.83569,             0.74025,             0.78997,             0.29084,             0.02845,            0.013835,                   0,           0.0014563,           0.0014563,           0.0014563
                 865,            0.028275,            0.017648,                   0,             0.82348,             0.74025,             0.77923,             0.28604,            0.028562,            0.013783,                   0,           0.0014464,           0.0014464,           0.0014464
                 866,            0.031244,            0.022285,                   0,             0.82348,             0.74025,             0.77923,             0.28604,            0.028562,            0.013777,                   0,           0.0014365,           0.0014365,           0.0014365
                 867,            0.038599,            0.013038,                   0,             0.83875,             0.72398,             0.77698,             0.27474,            0.028668,            0.013769,                   0,           0.0014266,           0.0014266,           0.0014266
                 868,            0.033579,            0.020374,                   0,             0.83875,             0.72398,             0.77698,             0.27474,            0.028668,            0.013773,                   0,           0.0014167,           0.0014167,           0.0014167
                 869,            0.029342,            0.015111,                   0,             0.85953,             0.72692,             0.78425,             0.28302,            0.028492,            0.013753,                   0,           0.0014068,           0.0014068,           0.0014068
                 870,            0.033589,            0.017725,                   0,             0.85953,             0.72692,             0.78425,             0.28302,            0.028492,            0.013762,                   0,           0.0013969,           0.0013969,           0.0013969
                 871,            0.031804,            0.023628,                   0,             0.83389,             0.75621,             0.79142,             0.28445,            0.028528,            0.013751,                   0,            0.001387,            0.001387,            0.001387
                 872,            0.033103,            0.020845,                   0,             0.83389,             0.75621,             0.79142,             0.28445,            0.028528,             0.01373,                   0,           0.0013771,           0.0013771,           0.0013771
                 873,            0.034404,            0.016178,                   0,             0.83066,             0.75443,             0.78844,             0.28502,            0.028491,            0.013717,                   0,           0.0013672,           0.0013672,           0.0013672
                 874,             0.03547,            0.015811,                   0,             0.83066,             0.75443,             0.78844,             0.28502,            0.028491,            0.013728,                   0,           0.0013573,           0.0013573,           0.0013573
