               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 721,            0.027296,            0.031106,           0.0030805,             0.65535,             0.72283,             0.72706,             0.26279,            0.027017,            0.022565,           0.0023394,            0.002872,            0.002872,            0.002872
                 722,             0.02561,            0.032144,           0.0028164,             0.65535,             0.72283,             0.72706,             0.26279,            0.027017,            0.022575,           0.0023394,           0.0028621,           0.0028621,           0.0028621
                 723,            0.039358,            0.027993,           0.0020718,             0.63313,             0.72624,              0.6979,             0.22579,            0.027692,            0.022145,           0.0023222,           0.0028522,           0.0028522,           0.0028522
                 724,            0.028564,            0.029328,           0.0029799,             0.63313,             0.72624,              0.6979,             0.22579,            0.027692,            0.022137,           0.0023222,           0.0028423,           0.0028423,           0.0028423
                 725,            0.036147,             0.02369,           0.0032995,             0.63313,             0.72624,              0.6979,             0.22579,            0.027692,            0.022128,           0.0023222,           0.0028324,           0.0028324,           0.0028324
                 726,            0.036361,            0.027303,           0.0028861,             0.63313,             0.72624,              0.6979,             0.22579,            0.027692,            0.022113,           0.0023222,           0.0028225,           0.0028225,           0.0028225
                 727,            0.039839,            0.019075,            0.002387,             0.60846,             0.71953,             0.65379,             0.18349,            0.028581,            0.021902,           0.0023164,           0.0028126,           0.0028126,           0.0028126
                 728,            0.035018,            0.024187,            0.003045,             0.60846,             0.71953,             0.65379,             0.18349,            0.028581,            0.021919,           0.0023164,           0.0028027,           0.0028027,           0.0028027
                 729,            0.033834,            0.025437,           0.0024936,             0.60846,             0.71953,             0.65379,             0.18349,            0.028581,            0.021932,           0.0023164,           0.0027928,           0.0027928,           0.0027928
                 730,            0.038766,            0.023763,            0.001839,             0.60846,             0.71953,             0.65379,             0.18349,            0.028581,            0.021926,           0.0023164,           0.0027829,           0.0027829,           0.0027829
                 731,            0.039875,            0.021019,           0.0027477,             0.61943,             0.81408,             0.72323,             0.24102,            0.027549,            0.022092,           0.0023116,            0.002773,            0.002773,            0.002773
                 732,             0.03679,            0.019949,           0.0027748,             0.61943,             0.81408,             0.72323,             0.24102,            0.027549,            0.022097,           0.0023116,           0.0027631,           0.0027631,           0.0027631
                 733,            0.042257,            0.027901,           0.0016472,             0.61943,             0.81408,             0.72323,             0.24102,            0.027549,            0.022142,           0.0023116,           0.0027532,           0.0027532,           0.0027532
                 734,            0.038713,            0.029851,           0.0016891,             0.61943,             0.81408,             0.72323,             0.24102,            0.027549,            0.022115,           0.0023116,           0.0027433,           0.0027433,           0.0027433
                 735,            0.027203,            0.043389,           0.0030673,             0.70944,             0.79674,             0.77806,             0.22637,            0.027449,             0.02177,           0.0023142,           0.0027334,           0.0027334,           0.0027334
                 736,            0.030379,            0.028912,           0.0028789,             0.70944,             0.79674,             0.77806,             0.22637,            0.027449,            0.021776,           0.0023142,           0.0027235,           0.0027235,           0.0027235
                 737,            0.037613,            0.021223,           0.0022626,             0.70944,             0.79674,             0.77806,             0.22637,            0.027449,            0.021788,           0.0023142,           0.0027136,           0.0027136,           0.0027136
                 738,            0.027335,             0.03135,            0.003406,             0.70944,             0.79674,             0.77806,             0.22637,            0.027449,            0.021787,           0.0023142,           0.0027037,           0.0027037,           0.0027037
                 739,            0.040223,            0.023991,           0.0025083,             0.69239,             0.79863,             0.77358,              0.2566,            0.026965,            0.022004,           0.0023114,           0.0026938,           0.0026938,           0.0026938
                 740,            0.026593,            0.034327,           0.0034022,             0.69239,             0.79863,             0.77358,              0.2566,            0.026965,            0.022037,           0.0023114,           0.0026839,           0.0026839,           0.0026839
                 741,            0.032677,             0.02298,           0.0034155,             0.69239,             0.79863,             0.77358,              0.2566,            0.026965,            0.022023,           0.0023114,            0.002674,            0.002674,            0.002674
                 742,            0.027094,            0.039068,           0.0029677,             0.69239,             0.79863,             0.77358,              0.2566,            0.026965,            0.021999,           0.0023114,           0.0026641,           0.0026641,           0.0026641
                 743,            0.036355,            0.015966,           0.0042343,             0.68578,             0.73648,             0.71851,             0.23679,            0.028063,            0.022151,           0.0023369,           0.0026542,           0.0026542,           0.0026542
                 744,            0.028209,             0.02786,           0.0026914,             0.68578,             0.73648,             0.71851,             0.23679,            0.028063,            0.022147,           0.0023369,           0.0026443,           0.0026443,           0.0026443
                 745,            0.024125,            0.021352,            0.004754,             0.68578,             0.73648,             0.71851,             0.23679,            0.028063,            0.022184,           0.0023369,           0.0026344,           0.0026344,           0.0026344
                 746,            0.034596,             0.02581,           0.0020132,             0.68578,             0.73648,             0.71851,             0.23679,            0.028063,            0.022166,           0.0023369,           0.0026245,           0.0026245,           0.0026245
                 747,            0.035459,             0.02173,           0.0030593,             0.71315,             0.71047,             0.69932,             0.22662,            0.028135,            0.022228,           0.0023501,           0.0026146,           0.0026146,           0.0026146
                 748,            0.037178,            0.016548,           0.0034243,             0.71315,             0.71047,             0.69932,             0.22662,            0.028135,            0.022255,           0.0023501,           0.0026047,           0.0026047,           0.0026047
                 749,            0.026709,             0.02457,           0.0027871,             0.71315,             0.71047,             0.69932,             0.22662,            0.028135,            0.022262,           0.0023501,           0.0025948,           0.0025948,           0.0025948
                 750,            0.039143,            0.020742,           0.0021813,             0.71315,             0.71047,             0.69932,             0.22662,            0.028135,            0.022264,           0.0023501,           0.0025849,           0.0025849,           0.0025849
                 751,            0.030054,            0.033372,           0.0033399,             0.68376,              0.8008,             0.77367,             0.27158,            0.026729,            0.022379,           0.0023567,            0.002575,            0.002575,            0.002575
                 752,            0.032916,            0.023155,           0.0026374,             0.68376,              0.8008,             0.77367,             0.27158,            0.026729,            0.022358,           0.0023567,           0.0025651,           0.0025651,           0.0025651
                 753,            0.035366,             0.02501,           0.0024629,             0.68376,              0.8008,             0.77367,             0.27158,            0.026729,             0.02238,           0.0023567,           0.0025552,           0.0025552,           0.0025552
                 754,             0.02306,            0.017971,           0.0043285,             0.68376,              0.8008,             0.77367,             0.27158,            0.026729,            0.022351,           0.0023567,           0.0025453,           0.0025453,           0.0025453
                 755,             0.03991,            0.025922,           0.0026159,             0.74224,             0.72758,              0.7658,             0.26872,            0.026841,            0.022196,           0.0023878,           0.0025354,           0.0025354,           0.0025354
                 756,            0.038978,            0.025192,           0.0022459,             0.74224,             0.72758,              0.7658,             0.26872,            0.026841,            0.022228,           0.0023878,           0.0025255,           0.0025255,           0.0025255
                 757,            0.035334,             0.02514,           0.0021572,             0.74224,             0.72758,              0.7658,             0.26872,            0.026841,            0.022247,           0.0023878,           0.0025156,           0.0025156,           0.0025156
                 758,            0.026628,            0.016922,           0.0041961,             0.74224,             0.72758,              0.7658,             0.26872,            0.026841,            0.022237,           0.0023878,           0.0025057,           0.0025057,           0.0025057
                 759,             0.04338,             0.01945,           0.0027267,             0.72498,             0.74036,             0.75773,             0.26112,            0.027236,            0.022218,           0.0023934,           0.0024958,           0.0024958,           0.0024958
                 760,            0.030436,            0.026159,           0.0032928,             0.72498,             0.74036,             0.75773,             0.26112,            0.027236,            0.022227,           0.0023934,           0.0024859,           0.0024859,           0.0024859
                 761,            0.030858,            0.028016,           0.0025471,             0.72498,             0.74036,             0.75773,             0.26112,            0.027236,            0.022243,           0.0023934,            0.002476,            0.002476,            0.002476
                 762,            0.035466,            0.021041,           0.0037698,             0.72498,             0.74036,             0.75773,             0.26112,            0.027236,            0.022252,           0.0023934,           0.0024661,           0.0024661,           0.0024661
                 763,            0.030656,            0.025259,           0.0036065,             0.72243,             0.74541,             0.77669,             0.29475,            0.026645,            0.022214,           0.0024089,           0.0024562,           0.0024562,           0.0024562
                 764,            0.032976,            0.024809,           0.0030941,             0.72243,             0.74541,             0.77669,             0.29475,            0.026645,            0.022254,           0.0024089,           0.0024463,           0.0024463,           0.0024463
                 765,            0.032139,            0.027178,           0.0027448,             0.72243,             0.74541,             0.77669,             0.29475,            0.026645,            0.022175,           0.0024089,           0.0024364,           0.0024364,           0.0024364
                 766,            0.040446,            0.026684,           0.0016805,             0.72243,             0.74541,             0.77669,             0.29475,            0.026645,            0.022192,           0.0024089,           0.0024265,           0.0024265,           0.0024265
                 767,            0.032775,            0.018954,           0.0026984,             0.74793,             0.74444,             0.77377,             0.29763,            0.026766,            0.022224,           0.0023724,           0.0024166,           0.0024166,           0.0024166
                 768,            0.034513,            0.027211,           0.0027511,             0.74793,             0.74444,             0.77377,             0.29763,            0.026766,             0.02225,           0.0023724,           0.0024067,           0.0024067,           0.0024067
                 769,            0.032705,            0.026414,           0.0023503,             0.74793,             0.74444,             0.77377,             0.29763,            0.026766,            0.022219,           0.0023724,           0.0023968,           0.0023968,           0.0023968
                 770,            0.034956,            0.025177,           0.0029558,             0.74793,             0.74444,             0.77377,             0.29763,            0.026766,            0.022226,           0.0023724,           0.0023869,           0.0023869,           0.0023869
                 771,            0.039613,            0.025245,           0.0020209,             0.65446,             0.80548,             0.75158,             0.27208,            0.027514,            0.022174,           0.0023587,            0.002377,            0.002377,            0.002377
                 772,            0.030518,            0.018631,           0.0038353,             0.65446,             0.80548,             0.75158,             0.27208,            0.027514,            0.022158,           0.0023587,           0.0023671,           0.0023671,           0.0023671
                 773,            0.030336,             0.01865,           0.0032668,             0.65446,             0.80548,             0.75158,             0.27208,            0.027514,            0.022159,           0.0023587,           0.0023572,           0.0023572,           0.0023572
                 774,            0.039708,            0.024111,           0.0018567,             0.65446,             0.80548,             0.75158,             0.27208,            0.027514,            0.022199,           0.0023587,           0.0023473,           0.0023473,           0.0023473
                 775,            0.027112,            0.018499,            0.004167,             0.68938,             0.81509,             0.78514,             0.25257,            0.026723,            0.022175,           0.0023288,           0.0023374,           0.0023374,           0.0023374
                 776,            0.033818,            0.021159,           0.0035572,             0.68938,             0.81509,             0.78514,             0.25257,            0.026723,            0.022182,           0.0023288,           0.0023275,           0.0023275,           0.0023275
                 777,            0.038491,            0.021976,           0.0024903,             0.68938,             0.81509,             0.78514,             0.25257,            0.026723,            0.022159,           0.0023288,           0.0023176,           0.0023176,           0.0023176
                 778,            0.042311,            0.015646,           0.0026592,             0.68938,             0.81509,             0.78514,             0.25257,            0.026723,            0.022149,           0.0023288,           0.0023077,           0.0023077,           0.0023077
                 779,            0.030176,            0.027542,           0.0029681,             0.64908,             0.84856,             0.76017,             0.25459,            0.027223,            0.022067,           0.0022979,           0.0022978,           0.0022978,           0.0022978
                 780,            0.033376,            0.027539,            0.002056,             0.64908,             0.84856,             0.76017,             0.25459,            0.027223,            0.022044,           0.0022979,           0.0022879,           0.0022879,           0.0022879
                 781,             0.04123,            0.025778,           0.0022125,             0.64908,             0.84856,             0.76017,             0.25459,            0.027223,             0.02204,           0.0022979,            0.002278,            0.002278,            0.002278
                 782,            0.030519,            0.028168,           0.0024679,             0.64908,             0.84856,             0.76017,             0.25459,            0.027223,            0.022046,           0.0022979,           0.0022681,           0.0022681,           0.0022681
                 783,            0.034115,             0.02554,           0.0025519,             0.67036,             0.80724,             0.76217,             0.27807,            0.027052,            0.022112,           0.0022618,           0.0022582,           0.0022582,           0.0022582
                 784,            0.034474,             0.03344,           0.0022605,             0.67036,             0.80724,             0.76217,             0.27807,            0.027052,            0.022089,           0.0022618,           0.0022483,           0.0022483,           0.0022483
                 785,            0.033298,            0.033648,           0.0025318,             0.67036,             0.80724,             0.76217,             0.27807,            0.027052,            0.022125,           0.0022618,           0.0022384,           0.0022384,           0.0022384
                 786,            0.037241,            0.027413,           0.0026219,             0.67036,             0.80724,             0.76217,             0.27807,            0.027052,            0.022126,           0.0022618,           0.0022285,           0.0022285,           0.0022285
                 787,            0.036523,            0.028801,            0.001689,             0.68271,             0.80349,             0.78158,             0.30486,            0.026821,            0.021937,           0.0022314,           0.0022186,           0.0022186,           0.0022186
                 788,            0.029014,            0.024213,           0.0028253,             0.68271,             0.80349,             0.78158,             0.30486,            0.026821,            0.021903,           0.0022314,           0.0022087,           0.0022087,           0.0022087
                 789,            0.025073,            0.032704,           0.0032556,             0.68271,             0.80349,             0.78158,             0.30486,            0.026821,            0.021951,           0.0022314,           0.0021988,           0.0021988,           0.0021988
                 790,             0.04035,            0.026052,           0.0016699,             0.68271,             0.80349,             0.78158,             0.30486,            0.026821,             0.02193,           0.0022314,           0.0021889,           0.0021889,           0.0021889
                 791,             0.02798,            0.032467,           0.0025466,             0.71117,             0.82715,              0.8113,             0.29618,            0.026484,            0.021829,           0.0022296,            0.002179,            0.002179,            0.002179
                 792,            0.040135,            0.027169,            0.001882,             0.71117,             0.82715,              0.8113,             0.29618,            0.026484,            0.021799,           0.0022296,           0.0021691,           0.0021691,           0.0021691
                 793,            0.039414,            0.024195,           0.0030312,             0.71117,             0.82715,              0.8113,             0.29618,            0.026484,            0.021826,           0.0022296,           0.0021592,           0.0021592,           0.0021592
                 794,            0.036069,            0.025612,           0.0023208,             0.71117,             0.82715,              0.8113,             0.29618,            0.026484,            0.021816,           0.0022296,           0.0021493,           0.0021493,           0.0021493
                 795,             0.03767,             0.02327,           0.0022194,             0.70019,             0.82179,             0.80527,             0.31424,             0.02634,            0.021746,           0.0022335,           0.0021394,           0.0021394,           0.0021394
                 796,            0.027844,            0.049208,           0.0027732,             0.70019,             0.82179,             0.80527,             0.31424,             0.02634,            0.021746,           0.0022335,           0.0021295,           0.0021295,           0.0021295
                 797,            0.041554,            0.021004,           0.0017535,             0.70019,             0.82179,             0.80527,             0.31424,             0.02634,            0.021753,           0.0022335,           0.0021196,           0.0021196,           0.0021196
                 798,            0.036865,             0.03187,           0.0018634,             0.70019,             0.82179,             0.80527,             0.31424,             0.02634,            0.021736,           0.0022335,           0.0021097,           0.0021097,           0.0021097
                 799,            0.036221,            0.034768,           0.0019726,             0.69358,              0.8209,             0.80174,             0.31427,            0.026331,            0.021616,            0.002241,           0.0020998,           0.0020998,           0.0020998
                 800,            0.025396,            0.045221,           0.0026642,             0.69358,              0.8209,             0.80174,             0.31427,            0.026331,            0.021564,            0.002241,           0.0020899,           0.0020899,           0.0020899
                 801,            0.036426,            0.025002,           0.0023756,             0.69358,              0.8209,             0.80174,             0.31427,            0.026331,            0.021604,            0.002241,             0.00208,             0.00208,             0.00208
                 802,             0.02481,            0.026633,           0.0031538,             0.69358,              0.8209,             0.80174,             0.31427,            0.026331,             0.02158,            0.002241,           0.0020701,           0.0020701,           0.0020701
                 803,            0.039351,            0.025503,           0.0013679,             0.65742,             0.82938,             0.78078,             0.28373,            0.027145,            0.021627,           0.0022656,           0.0020602,           0.0020602,           0.0020602
                 804,            0.027305,             0.02852,            0.002187,             0.65742,             0.82938,             0.78078,             0.28373,            0.027145,            0.021643,           0.0022656,           0.0020503,           0.0020503,           0.0020503
                 805,            0.035901,            0.024246,           0.0025088,             0.65742,             0.82938,             0.78078,             0.28373,            0.027145,            0.021645,           0.0022656,           0.0020404,           0.0020404,           0.0020404
                 806,            0.023156,            0.052199,           0.0029517,             0.65742,             0.82938,             0.78078,             0.28373,            0.027145,              0.0216,           0.0022656,           0.0020305,           0.0020305,           0.0020305
                 807,            0.033433,            0.034849,           0.0021942,             0.66965,             0.82401,             0.77838,             0.26319,            0.027139,            0.021509,           0.0022721,           0.0020206,           0.0020206,           0.0020206
                 808,            0.043118,            0.022099,           0.0013892,             0.66965,             0.82401,             0.77838,             0.26319,            0.027139,             0.02151,           0.0022721,           0.0020107,           0.0020107,           0.0020107
                 809,            0.027288,             0.03408,            0.002924,             0.66965,             0.82401,             0.77838,             0.26319,            0.027139,            0.021525,           0.0022721,           0.0020008,           0.0020008,           0.0020008
                 810,            0.033728,            0.019195,           0.0031191,             0.66965,             0.82401,             0.77838,             0.26319,            0.027139,            0.021521,           0.0022721,           0.0019909,           0.0019909,           0.0019909
                 811,            0.036957,             0.02879,           0.0022373,             0.67798,             0.83072,             0.78384,             0.27746,            0.027084,            0.021486,           0.0022937,            0.001981,            0.001981,            0.001981
                 812,            0.029628,            0.023042,           0.0026889,             0.67798,             0.83072,             0.78384,             0.27746,            0.027084,            0.021472,           0.0022937,           0.0019711,           0.0019711,           0.0019711
                 813,            0.037626,            0.022814,           0.0031458,             0.67798,             0.83072,             0.78384,             0.27746,            0.027084,            0.021472,           0.0022937,           0.0019612,           0.0019612,           0.0019612
                 814,            0.032718,            0.017493,           0.0028498,             0.67798,             0.83072,             0.78384,             0.27746,            0.027084,             0.02145,           0.0022937,           0.0019513,           0.0019513,           0.0019513
                 815,            0.023039,            0.026436,           0.0042571,             0.69582,             0.82938,             0.80575,             0.25575,            0.027044,            0.021087,           0.0022731,           0.0019414,           0.0019414,           0.0019414
                 816,             0.03507,            0.023025,           0.0021361,             0.69582,             0.82938,             0.80575,             0.25575,            0.027044,            0.021079,           0.0022731,           0.0019315,           0.0019315,           0.0019315
                 817,            0.032867,            0.022941,           0.0040457,             0.69582,             0.82938,             0.80575,             0.25575,            0.027044,            0.021082,           0.0022731,           0.0019216,           0.0019216,           0.0019216
                 818,            0.035411,            0.020402,           0.0022527,             0.69582,             0.82938,             0.80575,             0.25575,            0.027044,            0.021091,           0.0022731,           0.0019117,           0.0019117,           0.0019117
                 819,            0.030119,            0.022768,           0.0019646,             0.71863,             0.81421,             0.82057,             0.31157,            0.026582,            0.021029,           0.0022803,           0.0019018,           0.0019018,           0.0019018
                 820,            0.036346,            0.020277,           0.0033436,             0.71863,             0.81421,             0.82057,             0.31157,            0.026582,            0.021014,           0.0022803,           0.0018919,           0.0018919,           0.0018919
                 821,            0.040479,            0.025424,           0.0016315,             0.71863,             0.81421,             0.82057,             0.31157,            0.026582,             0.02103,           0.0022803,            0.001882,            0.001882,            0.001882
                 822,            0.030502,            0.019265,            0.002605,             0.71863,             0.81421,             0.82057,             0.31157,            0.026582,            0.021017,           0.0022803,           0.0018721,           0.0018721,           0.0018721
                 823,            0.034811,            0.026046,            0.003235,              0.7115,             0.81421,             0.81356,             0.32382,            0.026681,            0.021071,           0.0022846,           0.0018622,           0.0018622,           0.0018622
                 824,            0.037105,            0.024175,           0.0020591,              0.7115,             0.81421,             0.81356,             0.32382,            0.026681,            0.021098,           0.0022846,           0.0018523,           0.0018523,           0.0018523
                 825,            0.037139,            0.026652,           0.0020697,              0.7115,             0.81421,             0.81356,             0.32382,            0.026681,            0.021099,           0.0022846,           0.0018424,           0.0018424,           0.0018424
                 826,            0.032442,              0.0278,           0.0022011,              0.7115,             0.81421,             0.81356,             0.32382,            0.026681,            0.021092,           0.0022846,           0.0018325,           0.0018325,           0.0018325
                 827,            0.037674,            0.017665,           0.0039646,             0.69178,             0.81467,             0.77388,             0.27886,            0.027743,             0.02125,           0.0022713,           0.0018226,           0.0018226,           0.0018226
                 828,            0.035792,            0.030634,           0.0021477,             0.69178,             0.81467,             0.77388,             0.27886,            0.027743,             0.02125,           0.0022713,           0.0018127,           0.0018127,           0.0018127
                 829,             0.02881,            0.025344,           0.0024191,             0.69178,             0.81467,             0.77388,             0.27886,            0.027743,            0.021269,           0.0022713,           0.0018028,           0.0018028,           0.0018028
                 830,            0.030576,            0.039181,           0.0020547,             0.69178,             0.81467,             0.77388,             0.27886,            0.027743,            0.021262,           0.0022713,           0.0017929,           0.0017929,           0.0017929
                 831,               0.033,            0.022584,           0.0029551,             0.69577,             0.79678,             0.77217,             0.28892,            0.027592,            0.021318,           0.0022473,            0.001783,            0.001783,            0.001783
                 832,            0.028732,            0.021283,           0.0033583,             0.69577,             0.79678,             0.77217,             0.28892,            0.027592,            0.021297,           0.0022473,           0.0017731,           0.0017731,           0.0017731
                 833,            0.029621,            0.028445,           0.0030422,             0.69577,             0.79678,             0.77217,             0.28892,            0.027592,            0.021336,           0.0022473,           0.0017632,           0.0017632,           0.0017632
                 834,            0.029441,            0.028767,           0.0037563,             0.69577,             0.79678,             0.77217,             0.28892,            0.027592,            0.021326,           0.0022473,           0.0017533,           0.0017533,           0.0017533
                 835,            0.025533,            0.028825,           0.0039491,             0.71915,             0.82843,             0.82768,             0.32322,            0.026369,            0.021459,           0.0022048,           0.0017434,           0.0017434,           0.0017434
                 836,            0.032518,            0.026032,           0.0018607,             0.71915,             0.82843,             0.82768,             0.32322,            0.026369,            0.021448,           0.0022048,           0.0017335,           0.0017335,           0.0017335
                 837,            0.029342,            0.023918,           0.0027426,             0.71915,             0.82843,             0.82768,             0.32322,            0.026369,            0.021415,           0.0022048,           0.0017236,           0.0017236,           0.0017236
                 838,            0.042329,            0.020054,           0.0027076,             0.71915,             0.82843,             0.82768,             0.32322,            0.026369,            0.021446,           0.0022048,           0.0017137,           0.0017137,           0.0017137
                 839,             0.03385,            0.017092,           0.0020384,               0.711,             0.82856,              0.8318,             0.32106,            0.026192,            0.021606,           0.0021903,           0.0017038,           0.0017038,           0.0017038
                 840,            0.029348,            0.023333,           0.0029443,               0.711,             0.82856,              0.8318,             0.32106,            0.026192,            0.021664,           0.0021903,           0.0016939,           0.0016939,           0.0016939
                 841,            0.037743,            0.030562,           0.0016038,               0.711,             0.82856,              0.8318,             0.32106,            0.026192,            0.021636,           0.0021903,            0.001684,            0.001684,            0.001684
                 842,            0.031195,             0.01881,           0.0033969,               0.711,             0.82856,              0.8318,             0.32106,            0.026192,            0.021633,           0.0021903,           0.0016741,           0.0016741,           0.0016741
                 843,            0.031787,            0.023279,           0.0028497,              0.7294,             0.79518,             0.82325,             0.31904,            0.026067,            0.021813,           0.0021796,           0.0016642,           0.0016642,           0.0016642
                 844,             0.03341,            0.024775,           0.0028888,              0.7294,             0.79518,             0.82325,             0.31904,            0.026067,            0.021768,           0.0021796,           0.0016543,           0.0016543,           0.0016543
                 845,            0.034164,             0.03674,           0.0021358,              0.7294,             0.79518,             0.82325,             0.31904,            0.026067,            0.021761,           0.0021796,           0.0016444,           0.0016444,           0.0016444
                 846,            0.032513,            0.022658,           0.0026462,              0.7294,             0.79518,             0.82325,             0.31904,            0.026067,              0.0218,           0.0021796,           0.0016345,           0.0016345,           0.0016345
                 847,            0.046579,            0.015925,           0.0021457,             0.71648,             0.79696,             0.80203,             0.31645,            0.026133,            0.022021,           0.0021647,           0.0016246,           0.0016246,           0.0016246
                 848,            0.026873,            0.018885,           0.0026787,             0.71648,             0.79696,             0.80203,             0.31645,            0.026133,            0.022015,           0.0021647,           0.0016147,           0.0016147,           0.0016147
                 849,            0.036684,            0.024919,           0.0024623,             0.71648,             0.79696,             0.80203,             0.31645,            0.026133,            0.021986,           0.0021647,           0.0016048,           0.0016048,           0.0016048
                 850,            0.038733,            0.023686,           0.0032771,             0.71648,             0.79696,             0.80203,             0.31645,            0.026133,            0.021977,           0.0021647,           0.0015949,           0.0015949,           0.0015949
                 851,            0.033973,            0.015941,           0.0029056,             0.68873,             0.79301,             0.78041,              0.3144,            0.026206,            0.022193,           0.0021588,            0.001585,            0.001585,            0.001585
                 852,            0.032677,            0.018714,           0.0025324,             0.68873,             0.79301,             0.78041,              0.3144,            0.026206,            0.022163,           0.0021588,           0.0015751,           0.0015751,           0.0015751
                 853,            0.031425,            0.029517,           0.0023021,             0.68873,             0.79301,             0.78041,              0.3144,            0.026206,            0.022198,           0.0021588,           0.0015652,           0.0015652,           0.0015652
                 854,            0.032061,            0.024577,           0.0025237,             0.68873,             0.79301,             0.78041,              0.3144,            0.026206,            0.022163,           0.0021588,           0.0015553,           0.0015553,           0.0015553
                 855,            0.034106,            0.023258,           0.0026741,             0.67682,             0.80356,             0.77402,             0.30164,            0.026319,            0.022232,           0.0021508,           0.0015454,           0.0015454,           0.0015454
                 856,             0.03087,            0.044084,           0.0028527,             0.67682,             0.80356,             0.77402,             0.30164,            0.026319,             0.02219,           0.0021508,           0.0015355,           0.0015355,           0.0015355
                 857,            0.031392,            0.025597,           0.0023323,             0.67682,             0.80356,             0.77402,             0.30164,            0.026319,            0.022218,           0.0021508,           0.0015256,           0.0015256,           0.0015256
                 858,            0.032256,            0.020316,           0.0024964,             0.67682,             0.80356,             0.77402,             0.30164,            0.026319,            0.022184,           0.0021508,           0.0015157,           0.0015157,           0.0015157
                 859,            0.031135,            0.020449,            0.003075,             0.64765,             0.78669,             0.73526,             0.25519,            0.027369,            0.022146,           0.0021503,           0.0015058,           0.0015058,           0.0015058
                 860,            0.025157,            0.029214,           0.0030207,             0.64765,             0.78669,             0.73526,             0.25519,            0.027369,            0.022055,           0.0021503,           0.0014959,           0.0014959,           0.0014959
                 861,            0.028327,            0.056909,           0.0023779,             0.64765,             0.78669,             0.73526,             0.25519,            0.027369,            0.022076,           0.0021503,            0.001486,            0.001486,            0.001486
                 862,            0.030258,            0.033424,           0.0023549,             0.64765,             0.78669,             0.73526,             0.25519,            0.027369,            0.022103,           0.0021503,           0.0014761,           0.0014761,           0.0014761
                 863,            0.025178,            0.027769,           0.0029233,             0.65753,             0.83608,             0.76914,              0.2803,            0.026589,            0.022085,           0.0021323,           0.0014662,           0.0014662,           0.0014662
                 864,            0.031345,            0.021329,           0.0022901,             0.65753,             0.83608,             0.76914,              0.2803,            0.026589,            0.022078,           0.0021323,           0.0014563,           0.0014563,           0.0014563
                 865,            0.029489,            0.030934,           0.0024178,             0.65753,             0.83608,             0.76914,              0.2803,            0.026589,            0.022125,           0.0021323,           0.0014464,           0.0014464,           0.0014464
                 866,            0.031018,            0.019688,           0.0026996,             0.65753,             0.83608,             0.76914,              0.2803,            0.026589,             0.02208,           0.0021323,           0.0014365,           0.0014365,           0.0014365
                 867,            0.033065,            0.023704,           0.0024422,             0.68513,             0.80214,             0.78341,             0.28166,            0.026713,            0.021979,           0.0021318,           0.0014266,           0.0014266,           0.0014266
                 868,            0.026645,            0.019487,           0.0035318,             0.68513,             0.80214,             0.78341,             0.28166,            0.026713,            0.021988,           0.0021318,           0.0014167,           0.0014167,           0.0014167
                 869,            0.033132,            0.018248,           0.0024287,             0.68513,             0.80214,             0.78341,             0.28166,            0.026713,            0.022006,           0.0021318,           0.0014068,           0.0014068,           0.0014068
                 870,            0.036447,            0.022058,           0.0023529,             0.68513,             0.80214,             0.78341,             0.28166,            0.026713,            0.022011,           0.0021318,           0.0013969,           0.0013969,           0.0013969
                 871,            0.036454,            0.036255,           0.0018172,              0.7012,             0.80617,             0.78896,             0.27387,            0.026396,            0.021829,            0.002141,            0.001387,            0.001387,            0.001387
                 872,            0.034251,            0.019693,           0.0030761,              0.7012,             0.80617,             0.78896,             0.27387,            0.026396,            0.021815,            0.002141,           0.0013771,           0.0013771,           0.0013771
                 873,            0.031421,            0.027449,           0.0017203,              0.7012,             0.80617,             0.78896,             0.27387,            0.026396,            0.021814,            0.002141,           0.0013672,           0.0013672,           0.0013672
                 874,            0.033964,            0.018868,           0.0014214,              0.7012,             0.80617,             0.78896,             0.27387,            0.026396,            0.021858,            0.002141,           0.0013573,           0.0013573,           0.0013573
